Source,Source_Type,Target,Target_Type,Hypothesis_Class,Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Bridge_Nodes,Bridge_Types,Training_Graph,Candidate_Status,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Node2Vec_Integrated_Score,ML_Probability,Final_AI_Rank_Score
toxicity,BIOLOGICAL_PROCESS,expression,BIOLOGICAL_PROCESS,semantic_hypothesis,575.226447872181,195.0,41,7,10.87989060275715,0.5466666666666666,3264,68,48,dinoflagellate; alexandrium; saxitoxin; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; dinoflagellates; alexandrium_catenella; regulation; alexandrium_minutum; biosynthesis; cyanobacteria; alexandrium_tamarense; nutrient; sxta; phylogenetic; toxin_production; alexandrium_fundyense; bloom; light; evolution,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; DINO_TAXON; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_catenella,DINO_TAXON,horizontal_gene_transfer,BIOLOGICAL_PROCESS,semantic_hypothesis,175.57214310606662,36.0,20,6,4.967889734851495,0.36363636363636365,1250,50,25,saxitoxin; dinoflagellates; biosynthesis; paralytic_shellfish_poisoning; cyanobacteria; evolution; phylogenetic; paralytic_shellfish_toxins; alexandrium_fundyense; sxt_genes; saxitoxin_biosynthesis; nitrogen; sxta; cyanobacterial; dinoflagellate; alexandrium; toxin_biosynthesis; alexandrium_minutum; gymnodinium; gymnodinium_catenatum,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; ENV_FACTOR; SXT_GENE; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gene_expression,BIOLOGICAL_PROCESS,horizontal_gene_transfer,BIOLOGICAL_PROCESS,semantic_hypothesis,175.19203763711383,35.0,20,6,4.964439871188482,0.5263157894736842,825,33,25,saxitoxin; dinoflagellates; evolution; paralytic_shellfish_poisoning; biosynthesis; cyanobacteria; paralytic_shellfish_toxins; alexandrium_fundyense; saxitoxin_biosynthesis; anabaena; nitrogen; sxta; cyanobacterial; dinoflagellate; alexandrium; alexandrium_minutum; phylogenetic; gymnodinium; sxtg; gymnodinium_catenatum,TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; ENV_FACTOR; SXT_GENE; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
phylogeny,BIOLOGICAL_PROCESS,transcriptome,BIOLOGICAL_PROCESS,semantic_hypothesis,175.05865423021837,41.0,17,6,4.294633237558158,0.3469387755102041,1080,36,30,dinoflagellate; alexandrium; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; cyanobacteria; sxta; biosynthesis; cyanobacterial; paralytic_shellfish_toxins; sxt_genes; evolution; toxin_production; bloom; sxtg; toxin_biosynthesis; gene_duplication,DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; CYANO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; CYANO_TAXON; TOXIN; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_fundyense,DINO_TAXON,cylindrospermopsis,CYANO_TAXON,cross_taxa_association,175.0581631799126,39.0,17,7,4.11241492328964,0.2833333333333333,1372,49,28,dinoflagellates; paralytic_shellfish_poisoning; saxitoxin; paralytic_shellfish_toxins; toxicity; sxta; cyanobacteria; expression; phylogenetic; biosynthesis; cyanobacterial; dinoflagellate; alexandrium; gymnodinium; saxitoxin_biosynthesis; bloom; hplc,DINO_TAXON; TOXIN; TOXIN; TOXIN; BIOLOGICAL_PROCESS; SXT_GENE; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; CYANO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DETECTION_METHOD,dino_pre2016,unvalidated_candidate,,,,,
aphanizomenon,CYANO_TAXON,sxtg,SXT_GENE,cyano_gene_transfer_signal,174.85790584144692,37.0,19,6,4.719650595142073,0.4418604651162791,936,26,36,saxitoxin; dinoflagellate; paralytic_shellfish_toxins; alexandrium; dinoflagellates; cyanobacteria; cyanobacterial; paralytic_shellfish_poisoning; biosynthesis; pyrodinium; bloom; sxta; evolution; toxin_biosynthesis; toxicity; phylogeny; phylogenetic; gymnodinium; horizontal_gene_transfer,TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; CYANO_TAXON; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
toxin_production,BIOLOGICAL_PROCESS,transcription,BIOLOGICAL_PROCESS,semantic_hypothesis,174.61243781394742,40.0,19,5,4.696049415448291,0.3220338983050847,1121,59,19,expression; gene_expression; alexandrium; paralytic_shellfish_toxins; saxitoxin; dinoflagellate; paralytic_shellfish_poisoning; regulation; dinoflagellates; gymnodinium; gymnodinium_catenatum; alexandrium_fundyense; saxitoxin_biosynthesis; bloom; alexandrium_catenella; sxta; evolution; alexandrium_minutum; biosynthesis,BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
phosphate,ENV_FACTOR,sxtg,SXT_GENE,environment_gene_regulation,174.20530684989367,40.0,20,4,4.928740381468567,0.43478260869565216,1080,30,36,saxitoxin; dinoflagellate; alexandrium; paralytic_shellfish_toxins; biosynthesis; saxitoxin_biosynthesis; dinoflagellates; alexandrium_minutum; nutrient; toxin_production; alexandrium_fundyense; gonyautoxin; bloom; nitrogen; toxin_biosynthesis; paralytic_shellfish_poisoning; toxicity; gymnodinium; gymnodinium_catenatum; phosphorus,TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
phosphorus,ENV_FACTOR,climate,ENV_FACTOR,semantic_hypothesis,173.99459682704043,38.0,18,6,4.497298413520215,0.5,713,31,23,alexandrium; dinoflagellate; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; alexandrium_fundyense; toxicity; bloom; nutrient; nitrogen_limitation; cyanobacteria; toxin_production; sxtg; toxin_biosynthesis; nitrogen; sxta; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; CYANO_TAXON; BIOLOGICAL_PROCESS; SXT_GENE; BIOLOGICAL_PROCESS; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamarense,DINO_TAXON,transcription,BIOLOGICAL_PROCESS,semantic_hypothesis,172.91061734941508,39.0,19,5,4.696049415448291,0.35185185185185186,1026,54,19,expression; alexandrium; paralytic_shellfish_toxins; gene_expression; saxitoxin; dinoflagellate; paralytic_shellfish_poisoning; regulation; dinoflagellates; gymnodinium; gymnodinium_catenatum; alexandrium_fundyense; saxitoxin_biosynthesis; bloom; alexandrium_catenella; sxta; evolution; alexandrium_minutum; biosynthesis,BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium,DINO_TAXON,transcriptomic,BIOLOGICAL_PROCESS,semantic_hypothesis,172.77580796845427,39.0,19,5,4.660631256954398,0.34545454545454546,1200,50,24,alexandrium; dinoflagellate; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; regulation; bloom; light; saxitoxin; dinoflagellates; biosynthesis; cyanobacteria; toxin_production; alexandrium_catenella; nitrogen; evolution; toxicity; alexandrium_minutum; nutrient; nutrients,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
cyanobacteria,CYANO_TAXON,transcription,BIOLOGICAL_PROCESS,semantic_hypothesis,172.40797184676958,39.0,19,5,4.696049415448291,0.30158730158730157,1197,63,19,expression; alexandrium; paralytic_shellfish_toxins; gene_expression; saxitoxin; dinoflagellate; paralytic_shellfish_poisoning; regulation; dinoflagellates; gymnodinium; gymnodinium_catenatum; alexandrium_fundyense; saxitoxin_biosynthesis; bloom; alexandrium_catenella; sxta; evolution; alexandrium_minutum; biosynthesis,BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
nutrients,ENV_FACTOR,alexandrium_tamiyavanichii,DINO_TAXON,semantic_hypothesis,172.3006977425615,40.0,18,5,4.455226920061254,0.43902439024390244,828,36,23,alexandrium; toxicity; dinoflagellate; saxitoxin; paralytic_shellfish_poisoning; dinoflagellates; alexandrium_minutum; hplc; paralytic_shellfish_toxins; pyrodinium; gonyautoxin; temperature; gtx; toxin_production; nitrate; alexandrium_catenella; light; pyrodinium_bahamense,DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; DINO_TAXON; DETECTION_METHOD; TOXIN; DINO_TAXON; TOXIN; ENV_FACTOR; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrate,ENV_FACTOR,transcriptomic,BIOLOGICAL_PROCESS,semantic_hypothesis,171.84614617263392,38.0,19,5,4.6611683244121975,0.4523809523809524,888,37,24,alexandrium; dinoflagellate; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; regulation; bloom; light; saxitoxin; dinoflagellates; alexandrium_tamarense; toxin_production; alexandrium_fundyense; alexandrium_catenella; nitrogen; toxicity; alexandrium_minutum; nutrient; cyanobacteria; nutrients,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; CYANO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
nutrient,ENV_FACTOR,horizontal_gene_transfer,BIOLOGICAL_PROCESS,semantic_hypothesis,171.70410244915905,36.0,19,6,4.685384557912858,0.3333333333333333,1275,51,25,saxitoxin; biosynthesis; dinoflagellates; paralytic_shellfish_poisoning; cyanobacteria; saxitoxin_biosynthesis; phylogenetic; paralytic_shellfish_toxins; alexandrium_fundyense; nitrogen; sxta; cyanobacterial; dinoflagellate; alexandrium; toxin_biosynthesis; alexandrium_minutum; gymnodinium; sxtg; gymnodinium_catenatum,TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; ENV_FACTOR; SXT_GENE; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
cyanobacterial,CYANO_TAXON,transcription,BIOLOGICAL_PROCESS,semantic_hypothesis,171.117589026975,38.0,19,5,4.696049415448291,0.37254901960784315,969,51,19,expression; alexandrium; paralytic_shellfish_toxins; saxitoxin; dinoflagellate; paralytic_shellfish_poisoning; gene_expression; regulation; dinoflagellates; gymnodinium; gymnodinium_catenatum; alexandrium_fundyense; saxitoxin_biosynthesis; bloom; alexandrium_catenella; sxta; evolution; alexandrium_minutum; biosynthesis,BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
regulation,BIOLOGICAL_PROCESS,irradiance,ENV_FACTOR,semantic_hypothesis,171.10531645323974,36.0,20,5,4.924998652151782,0.425531914893617,966,46,21,alexandrium; temperature; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; alexandrium_minutum; alexandrium_fundyense; bloom; alexandrium_catenella; light; salinity; nitrate; toxicity; nutrient; toxin_production; gymnodinium; hplc; gymnodinium_catenatum,DINO_TAXON; ENV_FACTOR; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium,DINO_TAXON,irradiance,ENV_FACTOR,semantic_hypothesis,170.89552556719238,36.0,20,5,4.986978469870707,0.39215686274509803,1050,50,21,alexandrium; temperature; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; alexandrium_minutum; bloom; alexandrium_catenella; light; salinity; nitrate; toxicity; nutrient; alexandrium_tamiyavanichii; toxin_production; gymnodinium; hplc; gymnodinium_catenatum,DINO_TAXON; ENV_FACTOR; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
gonyautoxin,TOXIN,irradiance,ENV_FACTOR,environment_toxin_association,170.82011078589525,36.0,20,5,4.986978469870707,0.38461538461538464,1071,51,21,alexandrium; temperature; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; alexandrium_minutum; bloom; alexandrium_catenella; light; salinity; nitrate; toxicity; nutrient; alexandrium_tamiyavanichii; toxin_production; gymnodinium; hplc; gymnodinium_catenatum,DINO_TAXON; ENV_FACTOR; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
nitrate,ENV_FACTOR,cyanobacterium,CYANO_TAXON,semantic_hypothesis,170.58240605486858,41.0,16,6,3.836657572888842,0.2909090909090909,1258,37,34,dinoflagellates; saxitoxin; alexandrium; dinoflagellate; paralytic_shellfish_poisoning; paralytic_shellfish_toxins; hplc; toxin_production; cyanobacteria; toxicity; alexandrium_tamarense; bloom; gymnodinium; alexandrium_minutum; nitrogen; gymnodinium_catenatum,DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; DETECTION_METHOD; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
alexandrium_tamarense,DINO_TAXON,irradiance,ENV_FACTOR,semantic_hypothesis,170.4863609406672,36.0,20,5,4.924998652151782,0.36363636363636365,1134,54,21,alexandrium; temperature; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; alexandrium_minutum; alexandrium_fundyense; bloom; alexandrium_catenella; light; salinity; nitrate; toxicity; nutrient; toxin_production; gymnodinium; hplc; gymnodinium_catenatum,DINO_TAXON; ENV_FACTOR; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
temperature,ENV_FACTOR,transcriptomic,BIOLOGICAL_PROCESS,semantic_hypothesis,170.19627362410804,40.0,19,4,4.659361301849941,0.3877551020408163,1056,44,24,alexandrium; dinoflagellate; regulation; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; bloom; light; saxitoxin; dinoflagellates; alexandrium_tamarense; biosynthesis; toxin_production; alexandrium_fundyense; alexandrium_catenella; nitrogen; toxicity; alexandrium_minutum; nutrient; nutrients,DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; TOXIN; TOXIN; ENV_FACTOR; ENV_FACTOR; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
transcriptome,BIOLOGICAL_PROCESS,climate,ENV_FACTOR,semantic_hypothesis,170.17213458251183,36.0,18,6,4.514638719827344,0.5142857142857142,690,30,23,alexandrium; dinoflagellate; saxitoxin; alexandrium_fundyense; paralytic_shellfish_poisoning; dinoflagellates; bloom; cyanobacterial; cyanobacteria; paralytic_shellfish_toxins; toxin_production; sxtg; toxin_biosynthesis; nitrogen; sxta; nutrient; sxtb; biosynthesis,DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; CYANO_TAXON; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; SXT_GENE; BIOLOGICAL_PROCESS; ENV_FACTOR; SXT_GENE; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS,dino_pre2016,unvalidated_candidate,,,,,
salinity,ENV_FACTOR,transcriptomic,BIOLOGICAL_PROCESS,semantic_hypothesis,169.70615518911146,37.0,19,5,4.64377526897434,0.4418604651162791,912,38,24,alexandrium; dinoflagellate; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; bloom; light; saxitoxin; regulation; dinoflagellates; alexandrium_tamarense; toxin_production; alexandrium_catenella; nitrogen; toxicity; alexandrium_minutum; nutrient; biosynthesis; cyanobacteria; nutrients,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; ENV_FACTOR; ENV_FACTOR; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; CYANO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium_bahamense,DINO_TAXON,irradiance,ENV_FACTOR,semantic_hypothesis,169.32178302669794,35.0,20,5,4.986978469870707,0.43478260869565216,945,45,21,alexandrium; temperature; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; bloom; alexandrium_catenella; light; salinity; nitrate; toxicity; alexandrium_minutum; nutrient; alexandrium_tamiyavanichii; toxin_production; gymnodinium; hplc; gymnodinium_catenatum,DINO_TAXON; ENV_FACTOR; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
phylogenetic,BIOLOGICAL_PROCESS,lyngbya,CYANO_TAXON,semantic_hypothesis,169.152438663689,30.0,20,7,5.03540300531388,0.40816326530612246,1008,48,21,dinoflagellates; cyanobacteria; paralytic_shellfish_toxins; anabaena; cyanobacterial; saxitoxin; cylindrospermopsis; hplc; pyrodinium; bloom; sxta; aphanizomenon; alexandrium; paralytic_shellfish_poisoning; toxicity; mass_spectrometry; cyanobacterium; biosynthesis; toxin_production; gymnodinium,DINO_TAXON; CYANO_TAXON; TOXIN; CYANO_TAXON; CYANO_TAXON; TOXIN; CYANO_TAXON; DETECTION_METHOD; DINO_TAXON; ENV_FACTOR; SXT_GENE; CYANO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DETECTION_METHOD; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium_bahamense,DINO_TAXON,transcriptomic,BIOLOGICAL_PROCESS,semantic_hypothesis,169.12126251390882,37.0,19,5,4.660631256954398,0.38,1080,45,24,alexandrium; dinoflagellate; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; bloom; light; saxitoxin; regulation; dinoflagellates; biosynthesis; toxin_production; alexandrium_catenella; nitrogen; evolution; toxicity; alexandrium_minutum; nutrient; cyanobacteria; nutrients,DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; ENV_FACTOR; ENV_FACTOR; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; CYANO_TAXON; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
nutrients,ENV_FACTOR,irradiance,ENV_FACTOR,semantic_hypothesis,168.255402709709,34.0,20,5,4.924998652151782,0.5405405405405406,756,36,21,alexandrium; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; dinoflagellates; saxitoxin; alexandrium_minutum; temperature; alexandrium_fundyense; bloom; alexandrium_catenella; light; salinity; nitrate; toxicity; nutrient; toxin_production; gymnodinium; hplc; gymnodinium_catenatum,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DETECTION_METHOD; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
phosphate,ENV_FACTOR,warming,ENV_FACTOR,semantic_hypothesis,168.05155124233443,32.0,21,5,5.262617726430372,0.5526315789473685,870,30,29,saxitoxin; dinoflagellate; alexandrium; toxicity; salinity; temperature; toxin_production; alexandrium_fundyense; gonyautoxin; gtx; bloom; light; nitrogen; nitrate; paralytic_shellfish_poisoning; regulation; dinoflagellates; nutrient; biosynthesis; nutrients,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; TOXIN; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR,dino_pre2016,unvalidated_candidate,,,,,
pyrodinium_bahamense,DINO_TAXON,horizontal_gene_transfer,BIOLOGICAL_PROCESS,semantic_hypothesis,168.00300960759762,32.0,20,6,5.001504803798812,0.4,1125,45,25,saxitoxin; dinoflagellates; paralytic_shellfish_poisoning; saxitoxin_biosynthesis; phylogeny; biosynthesis; paralytic_shellfish_toxins; sxt_genes; nitrogen; sxta; cyanobacterial; dinoflagellate; alexandrium; evolution; alexandrium_minutum; phylogenetic; cyanobacteria; gymnodinium; sxtg; gymnodinium_catenatum,TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; SXT_GENE; ENV_FACTOR; SXT_GENE; CYANO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; DINO_TAXON; SXT_GENE; DINO_TAXON,dino_pre2016,unvalidated_candidate,,,,,
